"","id","period","Adversary","my.decision","my.round1decision","my.decision1","my.decision2","my.decision3","my.decision4","my.decision5","my.decision6","my.decision7","my.decision8","my.decision9","other.decision1","other.decision2","other.decision3","other.decision4","other.decision5","other.decision6","other.decision7","other.decision8","other.decision9","pw_order","rps_order","age","gender","service","school","rank","years_military_experience","game_theory_experience","machine_learning_experience","seconds_on_page","avg_time","TFT","keras"
"1","2b574",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,22,24,"Peace","Peace"
"2","2b574",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,22,24,"Peace","Peace"
"3","2b574",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,22,24,"Peace","Peace"
"4","2b574",10,"Human",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,14,24,"Peace","War"
"5","2b574",10,"Human+AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,14,24,"Peace","War"
"6","2b574",10,"AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,14,24,"Peace","War"
"7","2b574",2,"Human",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,20,24,"Peace","Peace"
"8","2b574",2,"AI",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,20,24,"War","Peace"
"9","2b574",2,"Human+AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,20,24,"Peace","Peace"
"10","2b574",3,"AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,19,24,"War","Peace"
"11","2b574",3,"Human",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,19,24,"Peace","Peace"
"12","2b574",3,"Human+AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,19,24,"War","Peace"
"13","2b574",4,"Human+AI",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,34,24,"Peace","War"
"14","2b574",4,"Human",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,34,24,"War","War"
"15","2b574",4,"AI",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,34,24,"War","War"
"16","2b574",5,"Human+AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,17,24,"Peace","Peace"
"17","2b574",5,"Human",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,17,24,"Peace","Peace"
"18","2b574",5,"AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,17,24,"Peace","Peace"
"19","2b574",6,"Human",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,29,24,"War","Peace"
"20","2b574",6,"AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,29,24,"Peace","Peace"
"21","2b574",6,"Human+AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,29,24,"War","Peace"
"22","2b574",7,"Human",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,15,24,"War","War"
"23","2b574",7,"AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,15,24,"War","War"
"24","2b574",7,"Human+AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,15,24,"Peace","War"
"25","2b574",8,"Human+AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,42,24,"Peace","War"
"26","2b574",8,"AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,42,24,"War","War"
"27","2b574",8,"Human",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,42,24,"War","War"
"28","2b574",9,"Human+AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,28,24,"Peace","War"
"29","2b574",9,"Human",1,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,28,24,"Peace","War"
"30","2b574",9,"AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","213",35,"Male","Air Force","ACSC","4",16,3,2,28,24,"War","War"
"31","3z144",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,17,13.7,"Peace","Peace"
"32","3z144",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,17,13.7,"Peace","Peace"
"33","3z144",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,17,13.7,"Peace","Peace"
"34","3z144",10,"Human",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","213",33,"Male","Army","ACSC","4",14,3,3,10,13.7,"Peace","War"
"35","3z144",10,"Human+AI",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","213",33,"Male","Army","ACSC","4",14,3,3,10,13.7,"Peace","War"
"36","3z144",10,"AI",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","213",33,"Male","Army","ACSC","4",14,3,3,10,13.7,"Peace","War"
"37","3z144",2,"Human",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,18,13.7,"Peace","Peace"
"38","3z144",2,"AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,18,13.7,"War","Peace"
"39","3z144",2,"Human+AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,18,13.7,"Peace","Peace"
"40","3z144",3,"AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,19,13.7,"War","Peace"
"41","3z144",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,19,13.7,"Peace","Peace"
"42","3z144",3,"Human+AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,19,13.7,"War","Peace"
"43","3z144",4,"Human+AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,18,13.7,"Peace","War"
"44","3z144",4,"Human",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,18,13.7,"War","War"
"45","3z144",4,"AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,18,13.7,"War","War"
"46","3z144",5,"Human+AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,7,13.7,"Peace","Peace"
"47","3z144",5,"Human",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,7,13.7,"Peace","Peace"
"48","3z144",5,"AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,7,13.7,"Peace","Peace"
"49","3z144",6,"Human",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,13,13.7,"War","Peace"
"50","3z144",6,"AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,13,13.7,"Peace","Peace"
"51","3z144",6,"Human+AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,13,13.7,"War","Peace"
"52","3z144",7,"Human",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,8,13.7,"War","War"
"53","3z144",7,"AI",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,8,13.7,"War","War"
"54","3z144",7,"Human+AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,8,13.7,"Peace","War"
"55","3z144",8,"Human+AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,16,13.7,"Peace","War"
"56","3z144",8,"AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,16,13.7,"War","War"
"57","3z144",8,"Human",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,16,13.7,"War","War"
"58","3z144",9,"Human+AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,11,13.7,"Peace","War"
"59","3z144",9,"Human",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,11,13.7,"Peace","War"
"60","3z144",9,"AI",1,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","213",33,"Male","Army","ACSC","4",14,3,3,11,13.7,"War","War"
"61","6lk32",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,60,36.6,"Peace","Peace"
"62","6lk32",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,60,36.6,"Peace","Peace"
"63","6lk32",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,60,36.6,"Peace","Peace"
"64","6lk32",10,"Human",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,9,36.6,"Peace","War"
"65","6lk32",10,"Human+AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,9,36.6,"Peace","War"
"66","6lk32",10,"AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,9,36.6,"Peace","War"
"67","6lk32",2,"Human",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,78,36.6,"Peace","Peace"
"68","6lk32",2,"AI",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,78,36.6,"War","Peace"
"69","6lk32",2,"Human+AI",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,78,36.6,"Peace","Peace"
"70","6lk32",3,"AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,54,36.6,"War","Peace"
"71","6lk32",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,54,36.6,"Peace","Peace"
"72","6lk32",3,"Human+AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,54,36.6,"War","Peace"
"73","6lk32",4,"Human+AI",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,29,36.6,"Peace","War"
"74","6lk32",4,"Human",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,29,36.6,"War","War"
"75","6lk32",4,"AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,29,36.6,"War","War"
"76","6lk32",5,"Human+AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,24,36.6,"Peace","Peace"
"77","6lk32",5,"Human",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,24,36.6,"Peace","Peace"
"78","6lk32",5,"AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,24,36.6,"Peace","Peace"
"79","6lk32",6,"Human",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,33,36.6,"War","Peace"
"80","6lk32",6,"AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,33,36.6,"Peace","Peace"
"81","6lk32",6,"Human+AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,33,36.6,"War","Peace"
"82","6lk32",7,"Human",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,41,36.6,"War","War"
"83","6lk32",7,"AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,41,36.6,"War","War"
"84","6lk32",7,"Human+AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,41,36.6,"Peace","War"
"85","6lk32",8,"Human+AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,20,36.6,"Peace","War"
"86","6lk32",8,"AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,20,36.6,"War","War"
"87","6lk32",8,"Human",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,20,36.6,"War","War"
"88","6lk32",9,"Human+AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,18,36.6,"Peace","War"
"89","6lk32",9,"Human",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,18,36.6,"Peace","War"
"90","6lk32",9,"AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","132",36,"Female","Air Force","ACSC","4",16,2,2,18,36.6,"War","War"
"91","8mh76",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,21,17.7,"Peace","Peace"
"92","8mh76",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,21,17.7,"Peace","Peace"
"93","8mh76",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,21,17.7,"Peace","Peace"
"94","8mh76",10,"Human",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","321",39,"Female","Army","ACSC","4",14,3,2,11,17.7,"Peace","War"
"95","8mh76",10,"Human+AI",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","321",39,"Female","Army","ACSC","4",14,3,2,11,17.7,"Peace","War"
"96","8mh76",10,"AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","321",39,"Female","Army","ACSC","4",14,3,2,11,17.7,"Peace","War"
"97","8mh76",2,"Human",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,25,17.7,"Peace","Peace"
"98","8mh76",2,"AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,25,17.7,"War","Peace"
"99","8mh76",2,"Human+AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,25,17.7,"Peace","Peace"
"100","8mh76",3,"AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,34,17.7,"War","Peace"
"101","8mh76",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,34,17.7,"Peace","Peace"
"102","8mh76",3,"Human+AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,34,17.7,"War","Peace"
"103","8mh76",4,"Human+AI",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,18,17.7,"Peace","War"
"104","8mh76",4,"Human",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,18,17.7,"War","War"
"105","8mh76",4,"AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,18,17.7,"War","War"
"106","8mh76",5,"Human+AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,15,17.7,"Peace","Peace"
"107","8mh76",5,"Human",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,15,17.7,"Peace","Peace"
"108","8mh76",5,"AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,15,17.7,"Peace","Peace"
"109","8mh76",6,"Human",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,17,17.7,"War","Peace"
"110","8mh76",6,"AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,17,17.7,"Peace","Peace"
"111","8mh76",6,"Human+AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,17,17.7,"War","Peace"
"112","8mh76",7,"Human",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,8,17.7,"War","War"
"113","8mh76",7,"AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,8,17.7,"War","War"
"114","8mh76",7,"Human+AI",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,8,17.7,"Peace","War"
"115","8mh76",8,"Human+AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,18,17.7,"Peace","War"
"116","8mh76",8,"AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,18,17.7,"War","War"
"117","8mh76",8,"Human",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,18,17.7,"War","War"
"118","8mh76",9,"Human+AI",1,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,10,17.7,"Peace","War"
"119","8mh76",9,"Human",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,10,17.7,"Peace","War"
"120","8mh76",9,"AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","321",39,"Female","Army","ACSC","4",14,3,2,10,17.7,"War","War"
"121","9mp31",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,13,18.5,"Peace","Peace"
"122","9mp31",1,"Human+AI",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,13,18.5,"Peace","Peace"
"123","9mp31",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,13,18.5,"Peace","Peace"
"124","9mp31",10,"Human",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,13,18.5,"Peace","War"
"125","9mp31",10,"Human+AI",1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,13,18.5,"Peace","War"
"126","9mp31",10,"AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,13,18.5,"Peace","War"
"127","9mp31",2,"Human",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,23,18.5,"Peace","Peace"
"128","9mp31",2,"AI",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,23,18.5,"War","Peace"
"129","9mp31",2,"Human+AI",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,23,18.5,"Peace","War"
"130","9mp31",3,"AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"1","123",41,"Male","Air Force","ACSC","4",19,3,3,14,18.5,"War","Peace"
