,Unnamed: 0,id,period,my.decision,my.round1decision,my.decision1,my.decision2,my.decision3,my.decision4,my.decision5,my.decision6,my.decision7,my.decision8,my.decision9,other.decision1,other.decision2,other.decision3,other.decision4,other.decision5,other.decision6,other.decision7,other.decision8,other.decision9,age,years_military_experience,game_theory_experience,machine_learning_experience,seconds_on_page,avg_time,TFT,r1,r2,delta,Adversary_AI,Adversary_Human,Adversary_Human+AI,pw_order_1,pw_order_2,rps_order_123,rps_order_132,rps_order_213,rps_order_231,rps_order_312,rps_order_321,gender_Female,gender_Male,service_Air Force,service_Army,school_ACSC,school_AWC,school_SAASS,rank_4,rank_5,rank_6,keras
418,419,nab21,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,36,13,3,2,11,11.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
419,420,nab21,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,36,13,3,2,11,11.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
420,421,p8v34,1,0,0,,,,,,,,,,,,,,,,,,,43,13,3,2,17,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1.0
421,422,p8v34,1,0,0,,,,,,,,,,,,,,,,,,,43,13,3,2,17,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1.0
422,423,p8v34,1,0,0,,,,,,,,,,,,,,,,,,,43,13,3,2,17,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1.0
423,424,p8v34,10,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43,13,3,2,14,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
424,425,p8v34,10,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43,13,3,2,14,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
425,426,p8v34,10,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43,13,3,2,14,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
426,427,p8v34,2,0,0,1.0,,,,,,,,,1.0,,,,,,,,,43,13,3,2,18,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
427,428,p8v34,2,0,0,1.0,,,,,,,,,1.0,,,,,,,,,43,13,3,2,18,21.2,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
428,429,p8v34,2,0,0,1.0,,,,,,,,,1.0,,,,,,,,,43,13,3,2,18,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
429,430,p8v34,3,0,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,43,13,3,2,18,21.2,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
430,431,p8v34,3,0,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,43,13,3,2,18,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
431,432,p8v34,3,0,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,43,13,3,2,18,21.2,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
432,433,p8v34,4,0,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,43,13,3,2,73,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
433,434,p8v34,4,0,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,43,13,3,2,73,21.2,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
434,435,p8v34,4,0,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,43,13,3,2,73,21.2,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
435,436,p8v34,5,1,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,43,13,3,2,17,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
436,437,p8v34,5,1,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,43,13,3,2,17,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
437,438,p8v34,5,1,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,43,13,3,2,17,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
438,439,p8v34,6,1,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,43,13,3,2,19,21.2,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
439,440,p8v34,6,1,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,43,13,3,2,19,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
440,441,p8v34,6,1,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,43,13,3,2,19,21.2,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
441,442,p8v34,7,0,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,43,13,3,2,7,21.2,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
442,443,p8v34,7,0,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,43,13,3,2,7,21.2,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
443,444,p8v34,7,1,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,43,13,3,2,7,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
444,445,p8v34,8,1,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,43,13,3,2,16,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
445,446,p8v34,8,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,43,13,3,2,16,21.2,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
446,447,p8v34,8,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,43,13,3,2,16,21.2,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
447,448,p8v34,9,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,43,13,3,2,13,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
448,449,p8v34,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,43,13,3,2,13,21.2,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
449,450,p8v34,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,43,13,3,2,13,21.2,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0
450,451,qs924,1,1,1,,,,,,,,,,,,,,,,,,,42,23,2,2,13,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
451,452,qs924,1,1,1,,,,,,,,,,,,,,,,,,,42,23,2,2,13,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
452,453,qs924,1,1,1,,,,,,,,,,,,,,,,,,,42,23,2,2,13,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
453,454,qs924,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,42,23,2,2,31,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
454,455,qs924,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,42,23,2,2,31,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
455,456,qs924,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,42,23,2,2,31,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
456,457,qs924,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,42,23,2,2,14,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
457,458,qs924,2,0,1,1.0,,,,,,,,,1.0,,,,,,,,,42,23,2,2,14,29.7,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
458,459,qs924,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,42,23,2,2,14,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
459,460,qs924,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,42,23,2,2,14,29.7,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
460,461,qs924,3,1,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,42,23,2,2,14,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
461,462,qs924,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,42,23,2,2,14,29.7,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
462,463,qs924,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,42,23,2,2,31,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
463,464,qs924,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,42,23,2,2,31,29.7,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
464,465,qs924,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,42,23,2,2,31,29.7,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
465,466,qs924,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,42,23,2,2,64,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
466,467,qs924,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,42,23,2,2,64,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
467,468,qs924,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,42,23,2,2,64,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
468,469,qs924,6,0,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,42,23,2,2,30,29.7,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
469,470,qs924,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,42,23,2,2,30,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
470,471,qs924,6,0,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,42,23,2,2,30,29.7,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
471,472,qs924,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,42,23,2,2,32,29.7,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
472,473,qs924,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,42,23,2,2,32,29.7,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
473,474,qs924,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,42,23,2,2,32,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
474,475,qs924,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,42,23,2,2,28,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
475,476,qs924,8,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,42,23,2,2,28,29.7,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
476,477,qs924,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,42,23,2,2,28,29.7,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
477,478,qs924,9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,42,23,2,2,40,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
478,479,qs924,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,42,23,2,2,40,29.7,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
479,480,qs924,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,42,23,2,2,40,29.7,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
480,481,rbq81,1,1,1,,,,,,,,,,,,,,,,,,,47,18,3,2,14,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
481,482,rbq81,1,1,1,,,,,,,,,,,,,,,,,,,47,18,3,2,14,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
482,483,rbq81,1,1,1,,,,,,,,,,,,,,,,,,,47,18,3,2,14,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
483,484,rbq81,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,47,18,3,2,7,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
484,485,rbq81,10,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,47,18,3,2,7,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
485,486,rbq81,10,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,47,18,3,2,7,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
486,487,rbq81,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,47,18,3,2,12,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
487,488,rbq81,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,47,18,3,2,12,9.4,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
488,489,rbq81,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,47,18,3,2,12,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
489,490,rbq81,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,47,18,3,2,9,9.4,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
490,491,rbq81,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,47,18,3,2,9,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
491,492,rbq81,3,1,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,47,18,3,2,9,9.4,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
492,493,rbq81,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,47,18,3,2,6,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
493,494,rbq81,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,47,18,3,2,6,9.4,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
494,495,rbq81,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,47,18,3,2,6,9.4,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
495,496,rbq81,5,0,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,47,18,3,2,11,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
496,497,rbq81,5,0,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,47,18,3,2,11,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
497,498,rbq81,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,47,18,3,2,11,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
498,499,rbq81,6,0,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,47,18,3,2,9,9.4,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
499,500,rbq81,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,47,18,3,2,9,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
500,501,rbq81,6,0,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,47,18,3,2,9,9.4,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
501,502,rbq81,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,47,18,3,2,11,9.4,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
502,503,rbq81,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,47,18,3,2,11,9.4,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
503,504,rbq81,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,47,18,3,2,11,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
504,505,rbq81,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,47,18,3,2,8,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
505,506,rbq81,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,47,18,3,2,8,9.4,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
506,507,rbq81,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,47,18,3,2,8,9.4,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
507,508,rbq81,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,47,18,3,2,7,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
508,509,rbq81,9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,47,18,3,2,7,9.4,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
509,510,rbq81,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,47,18,3,2,7,9.4,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
510,511,snd43,1,0,0,,,,,,,,,,,,,,,,,,,43,16,2,2,18,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
511,512,snd43,1,0,0,,,,,,,,,,,,,,,,,,,43,16,2,2,18,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
